#doc source pos typeindex type topic
246 NA 31 2238 kunna 9
246 NA 32 9028 presteras. 18
246 NA 33 7321 Svar 9
246 NA 34 9029 tacksamt 18
246 NA 35 121 till 34
246 NA 36 9030 '' 34
246 NA 37 9031 Kontorsibiträde 13
246 NA 38 9032 15/1 13
246 NA 39 7723 05", 13
246 NA 40 44 Dagens 34
246 NA 41 7548 Nyheter, 9
246 NA 42 7314 Gust. 9
246 NA 43 1906 Ad. 9
246 NA 44 7549 torg. 9
246 NA 45 9033 Herrar 9
246 NA 46 9034 Principaler! 13
246 NA 47 9035 Plats 34
246 NA 48 142 som 35
246 NA 49 9036 skrifbiträde 13
246 NA 50 317 på 9
246 NA 51 371 kontor 34
246 NA 52 350 e. 18
246 NA 53 3036 d. 19
246 NA 54 8294 önskas 9
246 NA 55 98 af 34
246 NA 56 122 en 16
246 NA 57 9037 21 18
246 NA 58 4307 års 34
246 NA 59 9022 ung 34
246 NA 60 9038 MaD 34
246 NA 61 144 med 13
246 NA 62 8877 vacker 34
246 NA 63 9039 handstil 34
246 NA 64 787 odh 18
246 NA 65 9040 flerårig 18
246 NA 66 9041 vana 9
246 NA 67 9042 skrifning 13
246 NA 68 79 ooh 18
246 NA 69 9043 räkning. 18
246 NA 70 9044 l:ma 34
246 NA 71 6088 referenser 9
246 NA 72 2238 kunna 9
246 NA 73 9045 företes. 43
246 NA 74 9046 Tacksamt 34
246 NA 75 9047 emotseende 9
246 NA 76 4750 svar 34
246 NA 77 8945 adr. 9
246 NA 78 9048 "C. 13
246 NA 79 9037 21 34
246 NA 80 7967 år", 34
246 NA 81 9049 Elfvestorp, 34
246 NA 82 9050 p. 34
246 NA 83 9051 r. 9
246 NA 84 698 30 18
246 NA 85 4307 års 34
246 NA 86 5002 gift 18
246 NA 87 2922 Man 9
246 NA 88 144 med 9
246 NA 89 9052 15-årig 9
246 NA 90 9053 erfarenhet 13
246 NA 91 3086 inom 34
246 NA 92 9054 epeceiribransdhen 10
246 NA 93 2176 söker 34
246 NA 94 121 till 34
246 NA 95 9055 våren 34
246 NA 96 3566 annan 19
246 NA 97 9056 sysselsättning. 9
246 NA 98 9057 Har 34
246 NA 99 4200 genomgått 9
246 NA 100 9058 5-klassigt 34
246 NA 101 9059 läroverk 12
246 NA 102 79 ooh 18
246 NA 103 9060 handelsskolor. 9
246 NA 104 8849 Kan 9
246 NA 105 9061 uppvisa 18
246 NA 106 7972 fina 9
246 NA 107 2134 betyg 18
246 NA 108 79 ooh 18
246 NA 109 9062 mjårtga 9
246 NA 110 9063 referenser. 34
246 NA 111 7321 Svar 34
246 NA 112 9064 emotses 18
246 NA 113 9065 tacksamt, 9
246 NA 114 7720 märkt 34
246 NA 115 9066 "Våren 13
246 NA 116 8329 1905", 34
246 NA 117 8945 adr. 9
246 NA 118 8330 Tidningskontoret 9
246 NA 119 390 9 18
246 NA 120 9067 H 34
246 NA 121 9068 umlegårdsgatan. 9
246 NA 122 9069 Ilrr 18
246 NA 123 9070 Triidgärdsögare! 34
246 NA 124 9071 Trädgårdsmästare, 18
246 NA 125 9072 gift, 45
246 NA 126 9073 tjuguåtta 18
246 NA 127 1 år 18
246 NA 128 9074 gammal, 13
246 NA 129 2176 söker 34
246 NA 130 1659 plats 34
246 NA 131 981 nu 34
246 NA 132 746 genast 13
246 NA 133 121 till 34
246 NA 134 8279 villa 10
246 NA 135 860 eller 9
246 NA 136 727 mindre 9
246 NA 137 9075 handels- 34
246 NA 138 787 odh 18
246 NA 139 9076 privatträdgård. 9
246 NA 140 9077 Mångårig 9
246 NA 141 9078 praktik, 18
246 NA 142 7972 fina 9
246 NA 143 9079 betyg. 34
246 NA 144 9080 Svair 34
246 NA 145 9064 emotses 18
246 NA 146 9029 tacksamt 18
246 NA 147 121 till 34
246 NA 148 9081 "trädgårdsmästare", 9
246 NA 149 1920 Allm. 9
246 NA 150 1932 Tel. 12
246 NA 151 9082 Sickla 9
246 NA 152 7697 18. 34
246 NA 153 8990 Ung 9
246 NA 154 9083 Man, 9
246 NA 155 4762 anställd 9
246 NA 156 164 vid 12
246 NA 157 258 ett 34
246 NA 158 98 af 12
246 NA 159 4932 statens 17
246 NA 160 9084 verk, 34
246 NA 161 9085 skrif- 18
246 NA 162 51 och 13
246 NA 163 9086 räknekunnig, 9
246 NA 164 239 samt 13
246 NA 165 144 med 9
246 NA 166 1818 goda 13
246 NA 167 9087 rekommendationer, 13
246 NA 168 2176 söker 34
246 NA 169 1659 plats 13
246 NA 170 142 som 34
246 NA 171 9088 kontorsvaktmästare, 17
246 NA 172 9089 platsombytet 9
246 NA 173 317 på 17
246 NA 174 944 grund 17
246 NA 175 98 af 34
246 NA 176 9090 äktenskap. 13
246 NA 177 7321 Svar 34
246 NA 178 9091 afvaktas 10
246 NA 179 9065 tacksamt, 9
246 NA 180 7720 märkt 34
246 NA 181 9092 "29 9
246 NA 182 3198 J. 18
246 NA 183 9093 N.",", 13
246 NA 184 44 Dagens 34
246 NA 185 7548 Nyheter, 9
246 NA 186 7314 Gust. 9
246 NA 187 1906 Ad. 9
246 NA 188 7549 torg. 9
247 NA 0 860 eller 4
247 NA 1 1844 hos 4
247 NA 2 9094 grosshandlare 8
247 NA 3 89 att 19
247 NA 4 5649 sköta 19
247 NA 5 787 odh 10
247 NA 6 9095 köra 34
247 NA 7 122 en 16
247 NA 8 9096 'häst 19
247 NA 9 9097 sökes 10
247 NA 10 1659 plats 0
247 NA 11 98 af 19
247 NA 12 9098 van, 34
247 NA 13 9099 pålitlig 34
247 NA 14 9100 27 34
247 NA 15 4307 års 34
247 NA 16 2922 Man 9
247 NA 17 228 från 4
247 NA 18 8280 landsorten. 9
247 NA 19 7321 Svar 34
247 NA 20 121 till 34
247 NA 21 9101 "Pålitlig", 34
247 NA 22 9102 Eskilstu¬ 4
248 NA 0 9035 Plats 34
248 NA 1 8294 önskas 9
248 NA 2 98 af 34
248 NA 3 9037 21 18
248 NA 4 4307 års 34
248 NA 5 9103 Yngling 22
248 NA 6 142 som 34
248 NA 7 9104 resbetjänt. 48
248 NA 8 9105 Nykter 48
248 NA 9 787 odh 22
248 NA 10 4988 ordentlig. 22
248 NA 11 7325 God 9
248 NA 12 9106 handstil. 34
248 NA 13 7321 Svar 34
248 NA 14 9064 emotses 18
248 NA 15 9029 tacksamt 18
248 NA 16 121 till 34
248 NA 17 9107 "Jan. 34
248 NA 18 7723 05", 18
248 NA 19 9108 Linköping, 48
248 NA 20 9050 p. 34
248 NA 21 9051 r. 9
249 NA 0 8253 helst 34
249 NA 1 9109 spannm&lsbranschen, 22
249 NA 2 5866 önskar 9
249 NA 3 122 en 1
249 NA 4 9103 Yngling 22
249 NA 5 9110 anställning, 12
249 NA 6 558 öfver 1
249 NA 7 110 1 12
249 NA 8 4307 års 34
249 NA 9 9041 vana 34
249 NA 10 9111 allm. 9
249 NA 11 9112 kontorsgöromål. 22
249 NA 12 7570 Vidare 12
249 NA 13 1759 upplysningar 9
249 NA 14 87 om 12
249 NA 15 9113 svar, 22
249 NA 16 7720 märkt 34
249 NA 17 9114 »R. 22
249 NA 18 9115 1905», 34
249 NA 19 9116 benäget 34
249 NA 20 2662 sändes 22
249 NA 21 121 till 4
249 NA 22 44 Dagens 34
249 NA 23 1909 Nyheters 34
249 NA 24 8989 Hufvudkontor. 34
250 NA 0 5866 önskar 9
250 NA 1 9117 mu3ik. 24
250 NA 2 9118 Fruntimmer, 34
250 NA 3 1506 väl 46
250 NA 4 9119 rek., 11
250 NA 5 89 att 19
250 NA 6 2238 kunna 9
250 NA 7 9120 förestå 34
250 NA 8 258 ett 34
250 NA 9 9121 hem, 9
250 NA 10 8867 plats. 34
250 NA 11 7321 Svar 34
250 NA 12 121 till 34
250 NA 13 9122 "05", 24
250 NA 14 8945 adr. 9
250 NA 15 9123 S- 34
250 NA 16 9124 Gumaelius' 34
250 NA 17 2192 Annonsbyrå, 34
250 NA 18 1911 Stockholm. 34
250 NA 19 9035 Plats 34
250 NA 20 142 som 34
250 NA 21 9125 husföreståndarinna 24
250 NA 22 2176 söker 34
250 NA 23 9022 ung 34
250 NA 24 9126 Norska 42
250 NA 25 98 af 19
250 NA 26 731 god 34
250 NA 27 9004 familj, 9
250 NA 28 8253 helst 34
250 NA 29 258 ett 34
250 NA 30 727 mindre 9
250 NA 31 4758 hem 34
250 NA 32 860 eller 9
250 NA 33 1844 hos 46
250 NA 34 9127 äldre 42
250 NA 35 8570 herre. 47
250 NA 36 9057 Har 34
250 NA 37 9128 praktisk 42
250 NA 38 9053 erfarenhet 11
250 NA 39 239 samt 19
250 NA 40 96 är 11
250 NA 41 9129 musikalisk. 11
250 NA 42 7321 Svar 34
250 NA 43 121 till 34
250 NA 44 9130 »Ordningssinne 46
250 NA 45 9131 25», 9
250 NA 46 44 Dagens 34
250 NA 47 7548 Nyheter, 9
250 NA 48 5017 Gustaf 9
250 NA 49 8258 Adolfs 9
250 NA 50 7549 torg. 9
250 NA 51 4926 Som 42
250 NA 52 9132 värdinna 9
250 NA 53 860 eller 9
250 NA 54 9133 ressällskap 9
250 NA 55 5866 önskar 9
250 NA 56 9118 Fruntimmer, 34
250 NA 57 9134 kunnigt 9
250 NA 58 9135 franska, 9
250 NA 59 9136 engelska, 34
250 NA 60 9137 italienska 46
250 NA 61 997 o. 19
250 NA 62 412 något 47
250 NA 63 9138 ty3ka, 47
250 NA 64 8867 plats. 34
250 NA 65 9139 Van 9
250 NA 66 89 att 19
250 NA 67 9140 undervisa, 42
250 NA 68 847 äfven 19
250 NA 69 89 att 19
250 NA 70 9141 handhafva 42
250 NA 71 9142 tjanarc. 9
250 NA 72 9143 Eef. 46
250 NA 73 997 o. 19
250 NA 74 1759 upplysningar 9
250 NA 75 8122 pä. 34
250 NA 76 9144 T/t. 46
250 NA 77 7663 Tjäders 11
250 NA 78 7664 Byrå, 11
250 NA 79 8411 Brunkebergstorg 11
250 NA 80 2004 12. 11
250 NA 81 9033 Herrar 9
250 NA 82 9145 Källaremästare! 19
250 NA 83 5637 Många 34
250 NA 84 1506 väl 46
250 NA 85 9017 rek. 34
250 NA 86 9146 Hushållerskor, 11
250 NA 87 9147 Städerskor 9
250 NA 88 51 och 24
250 NA 89 9148 Uppasserskor 46
250 NA 90 144 med 9
250 NA 91 2360 fl. 46
250 NA 92 2878 söka 19
250 NA 93 4945 platser 46
250 NA 94 285 genom 19
250 NA 95 9149 Kristina 46
250 NA 96 9150 Karlssons 43
250 NA 97 9151 Tj.-Byrå, 46
250 NA 98 2351 Regeringsgatan 46
250 NA 99 2258 27. 46
250 NA 100 1171 A. 11
250 NA 101 1228 T. 11
250 NA 102 9152 206 46
250 NA 103 9153 97. 46
250 NA 104 9154 Kokerka 46
250 NA 105 5866 önskar 9
250 NA 106 9155 tillfälligt 42
250 NA 107 751 arbete 9
250 NA 108 860 eller 9
250 NA 109 1659 plats 34
250 NA 110 1844 hos 46
250 NA 111 9156 ensam 34
250 NA 112 9157 person. 34
250 NA 113 7607 Goda 34
250 NA 114 9158 rekommendationer. 9
250 NA 115 7321 Svar 9
250 NA 116 121 till 34
250 NA 117 9159 "Maria", 42
250 NA 118 2614 Stora 24
250 NA 119 8117 Badstugatan 24
250 NA 120 8635 80, 46
250 NA 121 110 1 46
250 NA 122 7507 tr., 47
250 NA 123 4081 ö. 47
250 NA 124 7992 g. 11
250 NA 125 9160 Ekholm. 31
250 NA 126 9161 Competent 31
250 NA 127 9162 English-Swedish 42
250 NA 128 9163 Stenographer 47
250 NA 129 9164 desires 34
250 NA 130 9165 situation. 11
250 NA 131 9166 Please 9
250 NA 132 9167 answer 9
250 NA 133 9168 »Englisii 11
250 NA 134 9169 05», 42
250 NA 135 44 Dagens 34
250 NA 136 7548 Nyheter, 9
250 NA 137 7314 Gust. 9
250 NA 138 1906 Ad. 9
250 NA 139 7549 torg. 9
251 NA 0 860 eller 9
251 NA 1 3515 torr 9
251 NA 2 9170 lagerkällare, 43
251 NA 3 7553 beläget 12
251 NA 4 9171 affärscentrum, 9
251 NA 5 8294 önskas 9
251 NA 6 8476 hyra 47
251 NA 7 228 från 4
251 NA 8 2241 Februari 49
251 NA 9 860 eller 4
251 NA 10 8416 April 49
251 NA 11 98 af 12
251 NA 12 9172 solid, 9
251 NA 13 1154 större 4
251 NA 14 9173 firma. 9
251 NA 15 7321 Svar 9
251 NA 16 144 med 13
251 NA 17 138 uppgift 13
251 NA 18 93 å 34
251 NA 19 9174 hyra, 0
251 NA 20 3020 läge, 4
251 NA 21 9175 ytinnehåll 4
251 NA 22 4910 etc., 13
251 NA 23 2184 torde 13
251 NA 24 746 genast 13
251 NA 25 7339 sändas 10
251 NA 26 121 till 4
251 NA 27 9176 "Filial",lial", 9
251 NA 28 2189 adress 34
251 NA 29 2190 S. 34
251 NA 30 8946 Gumselius' 34
251 NA 31 2192 Annonsbyrå, 34
251 NA 32 1379 Stockholm, 29
251 NA 33 449 f. 29
251 NA 34 2007 v. 29
251 NA 35 2230 b. 29
251 NA 36 2951 På 43
251 NA 37 9177 Stocksund 46
251 NA 38 860 eller 4
251 NA 39 679 dess 0
251 NA 40 9178 närhet 47
251 NA 41 8294 önskas 9
251 NA 42 9179 instundande 9
251 NA 43 8416 April 12
251 NA 44 8476 hyra 4
251 NA 45 8321 vinterbonad 9
251 NA 46 8322 Villa 4
251 NA 47 860 eller 4
251 NA 48 8554 Lägenhet 4
251 NA 49 317 på 9
251 NA 50 347 6 4
251 NA 51 355 rum 12
251 NA 52 79 ooh 12
251 NA 53 9180 köte. 13
251 NA 54 2225 Svar, 34
251 NA 55 144 med 13
251 NA 56 9181 prisuppgift, 43
251 NA 57 121 till 4
251 NA 58 9182 ''Civilingenjör 4
251 NA 59 9183 G.",", 29
251 NA 60 44 Dagens 34
251 NA 61 7548 Nyheter, 9
251 NA 62 5017 Gustaf 9
251 NA 63 8258 Adolfs 9
251 NA 64 7549 torg. 9
252 NA 0 9184 ggViolinelever 7
252 NA 1 2576 mottagas 7
252 NA 2 7489 Hamng. 46
252 NA 3 7490 28. 41
252 NA 4 9185 Rt. 8
252 NA 5 698 30 18
252 NA 6 2048 15, 32
252 NA 7 9186 kl, 41
252 NA 8 9187 1—2 46
252 NA 9 9188 dagl. 41
253 NA 0 8713 ledig 47
253 NA 1 7348 genast. 4
253 NA 2 9189 Stiibner, 6
253 NA 3 9190 Gäfle, 6
253 NA 4 9191 Handtverkaregatan 45
253 NA 5 555 22, 47
253 NA 6 405 2 47
253 NA 7 2271 tr. 47
253 NA 8 9192 It 45
253 NA 9 5579 ut. 6
253 NA 10 9193 Rontrabassist 6
253 NA 11 2176 söker 34
253 NA 12 9194 engagement 9
253 NA 13 981 nu 4
253 NA 14 7348 genast. 4
253 NA 15 7321 Svar 34
253 NA 16 121 till 34
253 NA 17 9195 "W. 9
253 NA 18 7546 S.",", 45
253 NA 19 44 Dagens 34
253 NA 20 1909 Nyheters 34
253 NA 21 8989 Hufvudkontor. 34
254 NA 0 9196 Uiwlervisningsvan 6
254 NA 1 9197 Student 29
254 NA 2 2206 meddelar 18
254 NA 3 452 undervisning 21
254 NA 4 740 åt 47
254 NA 5 9198 lärjungar 29
254 NA 6 9199 (gossar 29
254 NA 7 787 odh 18
254 NA 8 9200 flickor), 9
254 NA 9 9201 företrädesvis 29
254 NA 10 317 på 9
254 NA 11 204 det 16
254 NA 12 9202 lägre 9
254 NA 13 9203 akol3tadiet. 9
254 NA 14 2225 Svar, 34
254 NA 15 7720 märkt 34
254 NA 16 9204 "Billig 29
254 NA 17 5879 W. 23
254 NA 18 9205 B.",", 9
254 NA 19 121 till 34
254 NA 20 44 Dagens 34
254 NA 21 7548 Nyheter, 9
254 NA 22 5017 Gustaf 9
254 NA 23 8258 Adolfs 9
254 NA 24 7549 torg. 9
254 NA 25 9206 For 29
254 NA 26 9207 vinnande 21
254 NA 27 98 af 34
254 NA 28 3413 mera 21
254 NA 29 9208 rörlig 18
254 NA 30 9209 verksamhet 29
254 NA 31 2176 söker 34
254 NA 32 9210 39-årig 29
254 NA 33 9211 Järnvägsinspeitor 29
254 NA 34 1604 fast 29
254 NA 35 9212 resandeplats 29
254 NA 36 72 för 47
254 NA 37 2217 respektabel 29
254 NA 38 9213 Stoökholmsfirma 29
254 NA 39 860 eller 9
254 NA 40 2175 aktiebolag, 21
254 NA 41 8253 helst 34
254 NA 42 9214 maskinförnödenhets- 18
254 NA 43 79 ooh 18
254 NA 44 9215 oljebranschen. 29
254 NA 45 9216 Platstillträde 29
254 NA 46 9217 3:ne 9
254 NA 47 543 månader 21
254 NA 48 218 efter 34
254 NA 49 9218 uppgörelse. 29
254 NA 50 2225 Svar, 34
254 NA 51 144 med 26
254 NA 52 138 uppgift 9
254 NA 53 87 om 18
254 NA 54 9219 ungefärliga 21
254 NA 55 9220 löneförhållanden, 18
254 NA 56 9221 utbedes 18
254 NA 57 121 till 34
254 NA 58 9222 "Järnvägsinspektor", 21
254 NA 59 8945 adr. 9
254 NA 60 2190 S. 34
254 NA 61 8946 Gumselius' 34
254 NA 62 2192 Annonsbyrå, 34
254 NA 63 9223 Stookholm, 9
254 NA 64 449 f. 29
254 NA 65 2007 v. 29
254 NA 66 9224 "b. 29
254 NA 67 9225 Energisk 29
254 NA 68 9226 Resande, 9
254 NA 69 142 som 34
254 NA 70 9227 besöker 29
254 NA 71 9228 järnhandlare 9
254 NA 72 51 och 29
254 NA 73 9229 verkstäder 26
254 NA 74 9230 mellersta 29
254 NA 75 51 och 1
254 NA 76 9231 södra 29
254 NA 77 9232 Sverge, 29
254 NA 78 2176 söker 34
254 NA 79 9233 lönande 23
254 NA 80 9234 proviaionsartikel 34
254 NA 81 228 från 18
254 NA 82 2217 respektabel 29
254 NA 83 51 och 29
254 NA 84 9235 leveranskraftig 47
254 NA 85 9173 firma. 9
254 NA 86 7321 Svar 34
254 NA 87 121 till 34
254 NA 88 9236 "Respektabel", 18
254 NA 89 8945 adr. 9
254 NA 90 2190 S. 34
254 NA 91 9237 Gumielius' 29
254 NA 92 2192 Annonsbyrå, 34
254 NA 93 1911 Stockholm. 34
255 NA 0 142 som 34
255 NA 1 9238 innehaft 34
255 NA 2 1659 plats 34
255 NA 3 1223 nära 4
255 NA 4 48 två 1
255 NA 5 1 år 9
255 NA 6 317 på 1
255 NA 7 9239 lifförsäkringsbolag, 4
255 NA 8 5866 önskar 9
255 NA 9 981 nu 1
255 NA 10 9240 ombyte. 9
255 NA 11 9046 Tacksamt 34
255 NA 12 9047 emotseende 9
255 NA 13 4750 svar 34
255 NA 14 9241 snarast 45
255 NA 15 121 till 16
255 NA 16 9242 "N. 9
255 NA 17 9243 1906", 9
255 NA 18 44 Dagens 34
255 NA 19 7548 Nyheter, 9
255 NA 20 7314 Gust. 9
255 NA 21 1906 Ad. 9
255 NA 22 7549 torg. 9
255 NA 23 9033 Herrar 9
255 NA 24 9244 Affärsmän! 34
255 NA 25 8990 Ung 9
255 NA 26 9245 Flicka 34
255 NA 27 144 med 9
255 NA 28 731 god 34
255 NA 29 5310 uppfostran 9
255 NA 30 5866 önskar 9
255 NA 31 1659 plats 13
255 NA 32 317 på 9
255 NA 33 9246 kontor, 16
255 NA 34 168 har 16
255 NA 35 4200 genomgått 9
255 NA 36 428 kurs 44
255 NA 37 9247 handelsinstitut, 9
255 NA 38 852 kan 13
255 NA 39 5649 sköta 34
255 NA 40 9248 Bar 13
255 NA 41 9249 Locks 9
255 NA 42 9250 skrifmaskin. 13
255 NA 43 7321 Svar 34
255 NA 44 121 till 34
255 NA 45 8301 Dag. 9
255 NA 46 7548 Nyheter, 9
255 NA 47 7314 Gust. 9
255 NA 48 1906 Ad. 9
255 NA 49 8305 torg, 34
255 NA 50 7720 märkt 34
255 NA 51 9251 "Ingeborg". 9
255 NA 52 9252 Flicka, 9
255 NA 53 2664 20 9
255 NA 54 8401 år, 34
255 NA 55 142 som 34
255 NA 56 4200 genomgått 9
255 NA 57 9253 fullständig 9
255 NA 58 9254 kura 9
255 NA 59 9255 handelsskola, 9
255 NA 60 2176 söker 34
255 NA 61 1659 plats 13
255 NA 62 317 på 9
255 NA 63 371 kontor 34
255 NA 64 860 eller 9
255 NA 65 142 som 16
255 NA 66 9256 kassörska. 4
255 NA 67 9257 Äger 9
255 NA 68 1301 godt 13
255 NA 69 9258 föräldrahem. 13
255 NA 70 7607 Goda 34
255 NA 71 9158 rekommendationer. 9
255 NA 72 7321 Svar 34
255 NA 73 121 till 34
255 NA 74 1920 Allm. 12
255 NA 75 1932 Tel. 12
255 NA 76 9259 Brunkeb 34
255 NA 77 2289 13 39
255 NA 78 7630 48, 9
255 NA 79 860 eller 9
255 NA 80 9260 mäj*ket 9
255 NA 81 8256 "E. 34
255 NA 82 9261 W.",", 46
255 NA 83 9262 Dagene 34
255 NA 84 9263 Ny'heterrf 13
255 NA 85 9264 .Hufvudkontor. 9
255 NA 86 1422 Till 12
255 NA 87 7970 förstklassig 9
255 NA 88 9265 Cigarraffär 9
255 NA 89 5866 önskar 9
255 NA 90 9266 ung, 13
255 NA 91 8698 treflig 4
255 NA 92 9252 Flicka, 9
255 NA 93 9267 välrekomiroenderad 9
255 NA 94 9268 &lt;xsh 9
255 NA 95 144 med 13
255 NA 96 9041 vana 34
255 NA 97 3086 inom 34
255 NA 98 9269 branschen, 13
255 NA 99 1659 plats 13
255 NA 100 9270 hiär 17
255 NA 101 860 eller 9
255 NA 102 121 till 34
255 NA 103 8280 landsorten. 9
255 NA 104 7321 Svar 34
255 NA 105 121 till 34
255 NA 106 8981 "G. 34
255 NA 107 6585 P. 9
255 NA 108 8329 1905", 34
255 NA 109 8330 Tidningskontoret 9
255 NA 110 9271 Cpplandsgatan 13
255 NA 111 8362 5. 34
255 NA 112 839 Nu 43
255 NA 113 746 genast 13
255 NA 114 96 är 16
255 NA 115 122 en 16
255 NA 116 9272 skicklig 34
255 NA 117 9273 Sömmerska 9
255 NA 118 9274 ledig, 9
255 NA 119 142 som 34
255 NA 120 9275 syr 49
255 NA 121 8456 familj. 9
255 NA 122 7321 Svar 34
255 NA 123 121 till 34
255 NA 124 9276 "H. 16
255 NA 125 9277 96", 49
255 NA 126 8330 Tidningskontoret 9
255 NA 127 9278 Humlegårdsgatan 13
255 NA 128 560 9. 9
255 NA 129 9279 Strykerska 9
255 NA 130 5866 önskar 9
255 NA 131 1608 gå 1
255 NA 132 2236 hus 9
255 NA 133 51 och 1
255 NA 134 9280 stryka, 44
255 NA 135 9281 brist 13
255 NA 136 3879 därpå 9
255 NA 137 9282 hjälphus. 16
255 NA 138 7321 Svar 9
255 NA 139 121 till 16
255 NA 140 473 Tegnérgatan 9
255 NA 141 8422 19, 12
255 NA 142 778 3 43
255 NA 143 2271 tr. 12
255 NA 144 9283 Oster. 34
256 NA 0 144 med 12
256 NA 1 7288 bra 12
256 NA 2 1370 utseende 15
256 NA 3 9284 Böka 15
256 NA 4 9285 schwelzeriuppasserskeplats 36
256 NA 5 285 genom 15
256 NA 6 1920 Allm. 12
256 NA 7 7268 Sv. 8
256 NA 8 9286 Platsbyrån, 8
256 NA 9 9287 Tunnelga 15
256 NA 10 7472 tan 6
256 NA 11 8422 19, 12
256 NA 12 7869 Rikst. 5
256 NA 13 9288 88 27
256 NA 14 9289 95. 15
257 NA 0 8253 helst 34
257 NA 1 9290 klädes, 28
257 NA 2 9291 manufaktur, 34
257 NA 3 9292 herrekiperingsbranschen, 25
257 NA 4 98 af 34
257 NA 5 9293 därtill 34
257 NA 6 9294 kompetent 34
257 NA 7 9157 person. 34
257 NA 8 7607 Goda 34
257 NA 9 9063 referenser. 34
257 NA 10 2225 Svar, 34
257 NA 11 7720 märkt 34
257 NA 12 9295 "God 34
257 NA 13 9296 säljare 34
257 NA 14 9297 X.",", 25
257 NA 15 44 Dagens 34
257 NA 16 1909 Nyheters 34
257 NA 17 8989 Hufvudkontor. 34
258 NA 0 9022 ung 34
258 NA 1 9083 Man, 9
258 NA 2 95 hvilken 6
258 NA 3 9298 arbetat 27
258 NA 4 9299 elfva 29
258 NA 5 1 år 27
258 NA 6 9300 järabranechen, 29
258 NA 7 5866 önskar 9
258 NA 8 9301 ombyte 29
258 NA 9 98 af 34
258 NA 10 9302 plats, 45
258 NA 11 9303 erdera 27
258 NA 12 142 som 16
258 NA 13 3247 förste 43
258 NA 14 803 man 43
258 NA 15 860 eller 9
258 NA 16 1496 resande, 27
258 NA 17 9304 prima 29
258 NA 18 9305 re^renser 9
258 NA 19 51 och 29
258 NA 20 9306 fin» 45
258 NA 21 9079 betyg. 34
258 NA 22 2225 Svar, 34
258 NA 23 7720 märkt 34
258 NA 24 9307 "X. 9
258 NA 25 9243 1906", 9
258 NA 26 44 Dagens 34
258 NA 27 1909 Nyheters 34
258 NA 28 9308 Hufvudkontor, 34
258 NA 29 1379 Stockholm, 29
258 NA 30 449 f. 29
258 NA 31 2007 v. 29
258 NA 32 2230 b. 29
258 NA 33 4253 ' 6
258 NA 34 9309 Yngre, 16
258 NA 35 4320 energisk 34
258 NA 36 9226 Resande, 9
258 NA 37 3434 eom 6
258 NA 38 9310 berest 29
258 NA 39 9230 mellersta 29
258 NA 40 239 samt 38
258 NA 41 9311 delvis 29
258 NA 42 9231 södra 29
258 NA 43 51 och 29
258 NA 44 6472 norra 38
258 NA 45 232 Sverge 45
258 NA 46 9312 pappersbranschen 29
258 NA 47 51 och 29
258 NA 48 9293 därtill 34
258 NA 49 3925 hörande 38
258 NA 50 9313 artiklar, 9
258 NA 51 2176 söker 34
258 NA 52 9301 ombyte 29
258 NA 53 9314 genaet, 29
258 NA 54 8253 helst 34
258 NA 55 9315 likartad 34
258 NA 56 9316 bransöh. 9
258 NA 57 7321 Svar 9
258 NA 58 121 till 34
258 NA 59 9317 "Arbetsförmåga", 29
258 NA 60 9318 Kontoret 29
258 NA 61 9319 Svea, 6
258 NA 62 5046 Norrköping. 38
259 NA 0 144 med 4
259 NA 1 221 4 33
259 NA 2 4307 års 34
259 NA 3 9041 vana 34
259 NA 4 9320 sko- 8
259 NA 5 1915 & 8
259 NA 6 9321 läderbranschen, 4
259 NA 7 2176 söker 34
259 NA 8 1659 plats 34
259 NA 9 142 som 34
259 NA 10 9322 resande 41
259 NA 11 860 eller 4
259 NA 12 93 å 4
259 NA 13 6699 lager. 8
259 NA 14 9044 l:ma 34
259 NA 15 9017 rek. 34
259 NA 16 7321 Svar 34
259 NA 17 121 till 4
259 NA 18 9323 "S. 8
259 NA 19 1170 E. 40
259 NA 20 9324 L.",", 34
259 NA 21 9050 p. 34
259 NA 22 9325 r., 24
259 NA 23 9326 Nyköping. 8
260 NA 0 8990 Ung 9
260 NA 1 9083 Man, 9
260 NA 2 144 med 9
260 NA 3 1301 godt 13
260 NA 4 9327 sitt, 27
260 NA 5 9328 driftig 18
260 NA 6 51 och 12
260 NA 7 9329 energisk, 13
260 NA 8 144 med 9
260 NA 9 731 god 34
260 NA 10 9330 säljareiförmåga, 9
260 NA 11 2176 söker 34
260 NA 12 1250 anställning 13
260 NA 13 142 som 34
260 NA 14 9331 platsförsäljare. 9
260 NA 15 9332 Benäget 27
260 NA 16 4750 svar 34
260 NA 17 9064 emotses 18
260 NA 18 121 till 34
260 NA 19 9333 "EneTgi 9
260 NA 20 79 ooh 18
260 NA 21 9334 smartness", 27
260 NA 22 9262 Dagene 34
260 NA 23 7548 Nyheter, 9
260 NA 24 7314 Gust. 9
260 NA 25 8258 Adolfs 9
260 NA 26 7549 torg. 9
260 NA 27 9035 Plats 34
260 NA 28 9335 bank 27
260 NA 29 860 eller 9
260 NA 30 317 på 9
260 NA 31 1154 större 13
260 NA 32 371 kontor 34
260 NA 33 8294 önskas 9
260 NA 34 98 af 12
260 NA 35 9336 tjänsteman, 27
